,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
39,2021-08-11 09:45:00,30.025148188744037,40.523495731805525,57.800341224684885,30.025148188744037,30.025148188744037,19.16518978101955,19.16518978101955,19.16518978101955,19.16518978101955,19.16518978101955,19.16518978101955,0.0,0.0,0.0,49.19033796976359
40,2021-08-11 10:00:00,30.022662744852322,42.70024271898038,59.67681443348305,30.022662744852322,30.022662744852322,20.59471439118657,20.59471439118657,20.59471439118657,20.59471439118657,20.59471439118657,20.59471439118657,0.0,0.0,0.0,50.6173771360389
41,2021-08-11 10:15:00,30.0201773009606,43.0100173963569,59.76365839036896,30.0201773009606,30.0201773009606,21.55349521057578,21.55349521057578,21.55349521057578,21.55349521057578,21.55349521057578,21.55349521057578,0.0,0.0,0.0,51.57367251153638
42,2021-08-11 10:30:00,30.017691857068883,43.436068743280856,60.68155371496693,30.017691857068883,30.017691857068883,22.070976821534284,22.070976821534284,22.070976821534284,22.070976821534284,22.070976821534284,22.070976821534284,0.0,0.0,0.0,52.08866867860317
43,2021-08-11 10:45:00,30.015206413177165,44.09949277728527,60.70546386051041,30.015206413177165,30.015206413177165,22.199073436948865,22.199073436948865,22.199073436948865,22.199073436948865,22.199073436948865,22.199073436948865,0.0,0.0,0.0,52.21427985012603
44,2021-08-11 11:00:00,30.012720969285446,43.2182381097486,60.227785531918315,30.012720969285446,30.012720969285446,22.0082064406071,22.0082064406071,22.0082064406071,22.0082064406071,22.0082064406071,22.0082064406071,0.0,0.0,0.0,52.02092740989255
45,2021-08-11 11:15:00,30.01023552539373,43.765540692012245,59.81927020141873,30.01023552539373,30.01023552539373,21.58221284182791,21.58221284182791,21.58221284182791,21.58221284182791,21.58221284182791,21.58221284182791,0.0,0.0,0.0,51.592448367221635
46,2021-08-11 11:30:00,30.007750081502007,41.251716079534546,58.912833041845616,30.007750081502007,30.007750081502007,21.01246079425447,21.01246079425447,21.01246079425447,21.01246079425447,21.01246079425447,21.01246079425447,0.0,0.0,0.0,51.020210875756476
47,2021-08-11 11:45:00,30.00526463557044,40.669822563295824,58.43593771871033,30.00526463557044,30.00526463557044,20.391559185926845,20.391559185926845,20.391559185926845,20.391559185926845,20.391559185926845,20.391559185926845,0.0,0.0,0.0,50.396823821497286
48,2021-08-11 12:00:00,30.00277918963888,41.47288500820977,59.258087399850396,30.00277918963888,30.00277918963888,19.807073599942612,19.807073599942612,19.807073599942612,19.807073599942612,19.807073599942612,19.807073599942612,0.0,0.0,0.0,49.80985278958149
49,2021-08-11 12:15:00,30.00029374370731,40.71146217838497,57.317174510119,30.00029374370731,30.00029374370731,19.335658999160394,19.335658999160394,19.335658999160394,19.335658999160394,19.335658999160394,19.335658999160394,0.0,0.0,0.0,49.335952742867704
50,2021-08-11 12:30:00,29.997808297775745,40.059467553448044,57.2642211563699,29.997808297775745,29.997808297775745,19.037990457775273,19.037990457775273,19.037990457775273,19.037990457775273,19.037990457775273,19.037990457775273,0.0,0.0,0.0,49.03579875555101
51,2021-08-11 12:45:00,29.99532285184418,40.1868105090892,57.992618849253155,29.99532285184418,29.99532285184418,18.954819161567478,18.954819161567478,18.954819161567478,18.954819161567478,18.954819161567478,18.954819161567478,0.0,0.0,0.0,48.95014201341166
52,2021-08-11 13:00:00,29.992837405912613,40.53369104778815,57.92155599522012,29.992837405912613,29.992837405912613,19.1044053254458,19.1044053254458,19.1044053254458,19.1044053254458,19.1044053254458,19.1044053254458,0.0,0.0,0.0,49.09724273135841
53,2021-08-11 13:15:00,29.990351959981048,41.00361311913115,57.18638136824201,29.990351959981048,29.990351959981048,19.48148773467164,19.48148773467164,19.48148773467164,19.48148773467164,19.48148773467164,19.48148773467164,0.0,0.0,0.0,49.47183969465269
54,2021-08-11 13:30:00,29.987866514049482,41.3215711774747,58.73128337646968,29.987866514049482,29.987866514049482,20.057847464913504,20.057847464913504,20.057847464913504,20.057847464913504,20.057847464913504,20.057847464913504,0.0,0.0,0.0,50.045713978962986
55,2021-08-11 13:45:00,29.985381068117917,42.35646343236178,59.64316336834741,29.985381068117917,29.985381068117917,20.784417774919905,20.784417774919905,20.784417774919905,20.784417774919905,20.784417774919905,20.784417774919905,0.0,0.0,0.0,50.76979884303782
56,2021-08-11 14:00:00,29.98289562218635,42.598413566504625,59.672978504983476,29.98289562218635,29.98289562218635,21.59479027185824,21.59479027185824,21.59479027185824,21.59479027185824,21.59479027185824,21.59479027185824,0.0,0.0,0.0,51.57768589404459
57,2021-08-11 14:15:00,29.980410176254786,43.6309136723488,61.467570795970076,29.980410176254786,29.980410176254786,22.40987596209331,22.40987596209331,22.40987596209331,22.40987596209331,22.40987596209331,22.40987596209331,0.0,0.0,0.0,52.390286138348095
58,2021-08-11 14:30:00,29.97792473032322,44.51105478845187,61.48076293227511,29.97792473032322,29.97792473032322,23.143404797313273,23.143404797313273,23.143404797313273,23.143404797313273,23.143404797313273,23.143404797313273,0.0,0.0,0.0,53.12132952763649
59,2021-08-11 14:45:00,29.97543928439165,44.97896179761156,62.58503307207419,29.97543928439165,29.97543928439165,23.70789373772361,23.70789373772361,23.70789373772361,23.70789373772361,23.70789373772361,23.70789373772361,0.0,0.0,0.0,53.683333022115264
60,2021-08-11 15:00:00,29.97295383846009,45.285921465354015,62.57481235955426,29.97295383846009,29.97295383846009,24.02068465801907,24.02068465801907,24.02068465801907,24.02068465801907,24.02068465801907,24.02068465801907,0.0,0.0,0.0,53.993638496479164
61,2021-08-11 15:15:00,29.970468392528524,45.50152348677021,62.1849329265273,29.970468392528524,29.970468392528524,24.009651417132826,24.009651417132826,24.009651417132826,24.009651417132826,24.009651417132826,24.009651417132826,0.0,0.0,0.0,53.980119809661346
62,2021-08-11 15:30:00,29.967982950719577,45.22450265449616,62.82289334451677,29.967982950719577,29.967982950719577,23.61820011586398,23.61820011586398,23.61820011586398,23.61820011586398,23.61820011586398,23.61820011586398,0.0,0.0,0.0,53.58618306658356
63,2021-08-11 15:45:00,29.965497508910634,44.344745328131665,62.02471452418866,29.965497508910634,29.965497508910634,22.80923616225386,22.80923616225386,22.80923616225386,22.80923616225386,22.80923616225386,22.80923616225386,0.0,0.0,0.0,52.7747336711645
64,2021-08-11 16:00:00,29.963012067101687,43.19568474534393,60.40406774044463,29.963012067101687,29.963012067101687,21.567842822338125,21.567842822338125,21.567842822338125,21.567842822338125,21.567842822338125,21.567842822338125,0.0,0.0,0.0,51.53085488943981
65,2021-08-11 16:15:00,29.960526625292736,41.23150363950759,58.881696457455256,29.960526625292736,29.960526625292736,19.902503542855456,19.902503542855456,19.902503542855456,19.902503542855456,19.902503542855456,19.902503542855456,0.0,0.0,0.0,49.86303016814819
66,2021-08-11 16:30:00,29.958041183483793,39.04903121903377,56.17754470961864,29.958041183483793,29.958041183483793,17.84479853314209,17.84479853314209,17.84479853314209,17.84479853314209,17.84479853314209,17.84479853314209,0.0,0.0,0.0,47.80283971662588
67,2021-08-11 16:45:00,29.955555741674846,37.467403529384626,54.11294798731045,29.955555741674846,29.955555741674846,15.44760823503285,15.44760823503285,15.44760823503285,15.44760823503285,15.44760823503285,15.44760823503285,0.0,0.0,0.0,45.403163976707695
68,2021-08-11 17:00:00,29.9530702998659,34.010518148233274,51.83332333197464,29.9530702998659,29.9530702998659,12.7819554445706,12.7819554445706,12.7819554445706,12.7819554445706,12.7819554445706,12.7819554445706,0.0,0.0,0.0,42.7350257444365
69,2021-08-11 17:15:00,29.950584858056956,31.53610429554322,48.58762745604677,29.950584858056956,29.950584858056956,9.932707396140028,9.932707396140028,9.932707396140028,9.932707396140028,9.932707396140028,9.932707396140028,0.0,0.0,0.0,39.88329225419699
70,2021-08-11 17:30:00,29.94809941624801,28.135724014781832,45.00023432942242,29.94809941624801,29.94809941624801,6.9934330576512105,6.9934330576512105,6.9934330576512105,6.9934330576512105,6.9934330576512105,6.9934330576512105,0.0,0.0,0.0,36.94153247389922
71,2021-08-11 17:45:00,29.945613974439066,25.44626012963582,42.69074898430148,29.945613974439066,29.945613974439066,4.060764298391828,4.060764298391828,4.060764298391828,4.060764298391828,4.060764298391828,4.060764298391828,0.0,0.0,0.0,34.006378272830894
72,2021-08-11 18:00:00,29.94312853263012,22.787361605891494,40.011132210296225,29.94312853263012,29.94312853263012,1.2286391202680638,1.2286391202680638,1.2286391202680638,1.2286391202680638,1.2286391202680638,1.2286391202680638,0.0,0.0,0.0,31.171767652898183
73,2021-08-11 18:15:00,29.94064309082117,19.185006852679997,37.353042893032665,29.94064309082117,29.94064309082117,-1.4171911745469457,-1.4171911745469457,-1.4171911745469457,-1.4171911745469457,-1.4171911745469457,-1.4171911745469457,0.0,0.0,0.0,28.523451916274222
74,2021-08-11 18:30:00,29.938157649012226,18.178675108344848,34.841053428815336,29.938157649012226,29.938157649012226,-3.8040311552670487,-3.8040311552670487,-3.8040311552670487,-3.8040311552670487,-3.8040311552670487,-3.8040311552670487,0.0,0.0,0.0,26.13412649374518
75,2021-08-11 18:45:00,29.93567220720328,15.763945508183479,32.22158469783573,29.93567220720328,29.93567220720328,-5.876173340281376,-5.876173340281376,-5.876173340281376,-5.876173340281376,-5.876173340281376,-5.876173340281376,0.0,0.0,0.0,24.059498866921903
76,2021-08-11 19:00:00,29.933186765394332,13.35962456270258,30.417575657850517,29.933186765394332,29.933186765394332,-7.597646874990878,-7.597646874990878,-7.597646874990878,-7.597646874990878,-7.597646874990878,-7.597646874990878,0.0,0.0,0.0,22.335539890403453
77,2021-08-11 19:15:00,29.93070132358539,12.254319958542455,29.22660836298465,29.93070132358539,29.93070132358539,-8.953619763908778,-8.953619763908778,-8.953619763908778,-8.953619763908778,-8.953619763908778,-8.953619763908778,0.0,0.0,0.0,20.977081559676613
78,2021-08-11 19:30:00,29.928215879558298,11.401095303248098,28.211959169810285,29.928215879558298,29.928215879558298,-9.950385109843074,-9.950385109843074,-9.950385109843074,-9.950385109843074,-9.950385109843074,-9.950385109843074,0.0,0.0,0.0,19.977830769715226
79,2021-08-11 19:45:00,29.925730435531204,10.72105884997791,27.75860536592367,29.925730435531204,29.925730435531204,-10.613959186768401,-10.613959186768401,-10.613959186768401,-10.613959186768401,-10.613959186768401,-10.613959186768401,0.0,0.0,0.0,19.311771248762803
80,2021-08-11 20:00:00,29.923244991504113,10.029040047055402,27.02135807351751,29.923244991504113,29.923244991504113,-10.987413654894636,-10.987413654894636,-10.987413654894636,-10.987413654894636,-10.987413654894636,-10.987413654894636,0.0,0.0,0.0,18.935831336609475
81,2021-08-11 20:15:00,29.920759547477022,9.83684813016088,26.81896147215525,29.920759547477022,29.920759547477022,-11.127149357047134,-11.127149357047134,-11.127149357047134,-11.127149357047134,-11.127149357047134,-11.127149357047134,0.0,0.0,0.0,18.793610190429888
82,2021-08-11 20:30:00,29.918274103449928,10.68679082721905,27.48311446993094,29.918274103449928,29.918274103449928,-11.098389138785206,-11.098389138785206,-11.098389138785206,-11.098389138785206,-11.098389138785206,-11.098389138785206,0.0,0.0,0.0,18.819884964664723
83,2021-08-11 20:45:00,29.915788659422837,10.527488442539843,27.438384685087854,29.915788659422837,29.915788659422837,-10.970217293256475,-10.970217293256475,-10.970217293256475,-10.970217293256475,-10.970217293256475,-10.970217293256475,0.0,0.0,0.0,18.945571366166362
84,2021-08-11 21:00:00,29.913303215395743,10.656813413728356,27.948907966509317,29.913303215395743,29.913303215395743,-10.810520186565443,-10.810520186565443,-10.810520186565443,-10.810520186565443,-10.810520186565443,-10.810520186565443,0.0,0.0,0.0,19.102783028830302
85,2021-08-11 21:15:00,29.910817771368652,10.534944097896654,27.664745192537282,29.910817771368652,29.910817771368652,-10.681184694813462,-10.681184694813462,-10.681184694813462,-10.681184694813462,-10.681184694813462,-10.681184694813462,0.0,0.0,0.0,19.22963307655519
86,2021-08-11 21:30:00,29.908332327341558,9.860619219015975,27.429781952302925,29.908332327341558,29.908332327341558,-10.633888257859594,-10.633888257859594,-10.633888257859594,-10.633888257859594,-10.633888257859594,-10.633888257859594,0.0,0.0,0.0,19.274444069481966
87,2021-08-11 21:45:00,29.905846883314467,11.175414939480664,27.91656262615042,29.905846883314467,29.905846883314467,-10.706768387560256,-10.706768387560256,-10.706768387560256,-10.706768387560256,-10.706768387560256,-10.706768387560256,0.0,0.0,0.0,19.19907849575421
88,2021-08-11 22:00:00,29.903361439287377,10.543935596220745,26.700453656230952,29.903361439287377,29.903361439287377,-10.922193672038075,-10.922193672038075,-10.922193672038075,-10.922193672038075,-10.922193672038075,-10.922193672038075,0.0,0.0,0.0,18.981167767249303
89,2021-08-11 22:15:00,29.90087599526028,10.488883800943658,27.533477144061635,29.90087599526028,29.90087599526028,-11.285777395417076,-11.285777395417076,-11.285777395417076,-11.285777395417076,-11.285777395417076,-11.285777395417076,0.0,0.0,0.0,18.6150985998432
90,2021-08-11 22:30:00,29.898390551233188,9.784499261186387,26.736428270551052,29.898390551233188,29.898390551233188,-11.7866845684446,-11.7866845684446,-11.7866845684446,-11.7866845684446,-11.7866845684446,-11.7866845684446,0.0,0.0,0.0,18.111705982788585
91,2021-08-11 22:45:00,29.895905107206094,8.936319130778745,26.21127378957791,29.895905107206094,29.895905107206094,-12.399189802847538,-12.399189802847538,-12.399189802847538,-12.399189802847538,-12.399189802847538,-12.399189802847538,0.0,0.0,0.0,17.496715304358556
92,2021-08-11 23:00:00,29.893419663179003,8.63071546686465,25.174204927249622,29.893419663179003,29.893419663179003,-13.085353619511787,-13.085353619511787,-13.085353619511787,-13.085353619511787,-13.085353619511787,-13.085353619511787,0.0,0.0,0.0,16.808066043667218
93,2021-08-11 23:15:00,29.89093421820032,7.339707776525822,24.29958457257481,29.89093421820032,29.89093421820032,-13.798604766253565,-13.798604766253565,-13.798604766253565,-13.798604766253565,-13.798604766253565,-13.798604766253565,0.0,0.0,0.0,16.092329451946757
94,2021-08-11 23:30:00,29.888448773221636,6.802856217127486,23.313136233398073,29.888448773221636,29.888448773221636,-14.487951512428637,-14.487951512428637,-14.487951512428637,-14.487951512428637,-14.487951512428637,-14.487951512428637,0.0,0.0,0.0,15.400497260793
95,2021-08-11 23:45:00,29.885963328242955,6.701467536428261,23.28817206334705,29.885963328242955,29.885963328242955,-15.10250024621821,-15.10250024621821,-15.10250024621821,-15.10250024621821,-15.10250024621821,-15.10250024621821,0.0,0.0,0.0,14.783463082024745
96,2021-08-12 00:00:00,29.88347788326427,5.686297063578149,22.799525157131967,29.88347788326427,29.88347788326427,-15.595938106536313,-15.595938106536313,-15.595938106536313,-15.595938106536313,-15.595938106536313,-15.595938106536313,0.0,0.0,0.0,14.287539776727957
97,2021-08-12 00:15:00,29.88099243828559,5.506199652120581,22.732908457923642,29.88099243828559,29.88099243828559,-15.930639376757828,-15.930639376757828,-15.930639376757828,-15.930639376757828,-15.930639376757828,-15.930639376757828,0.0,0.0,0.0,13.95035306152776
98,2021-08-12 00:30:00,29.878506993306903,5.16448364094981,22.469991862213032,29.878506993306903,29.878506993306903,-16.08108273154407,-16.08108273154407,-16.08108273154407,-16.08108273154407,-16.08108273154407,-16.08108273154407,0.0,0.0,0.0,13.797424261762835
99,2021-08-12 00:45:00,29.87602154832822,4.746218107127847,22.38232150008268,29.87602154832822,29.87602154832822,-16.036316264148898,-16.036316264148898,-16.036316264148898,-16.036316264148898,-16.036316264148898,-16.036316264148898,0.0,0.0,0.0,13.839705284179324
100,2021-08-12 01:00:00,29.87353610334954,5.735860911762842,22.024859358533465,29.87353610334954,29.87353610334954,-15.80127602098914,-15.80127602098914,-15.80127602098914,-15.80127602098914,-15.80127602098914,-15.80127602098914,0.0,0.0,0.0,14.0722600823604
101,2021-08-12 01:15:00,29.871050658370855,5.306088756973831,22.887353058571087,29.871050658370855,29.871050658370855,-15.396846763902532,-15.396846763902532,-15.396846763902532,-15.396846763902532,-15.396846763902532,-15.396846763902532,0.0,0.0,0.0,14.474203894468323
102,2021-08-12 01:30:00,29.868565213392174,6.622533206411029,23.82502696186443,29.868565213392174,29.868565213392174,-14.858645006987677,-14.858645006987677,-14.858645006987677,-14.858645006987677,-14.858645006987677,-14.858645006987677,0.0,0.0,0.0,15.009920206404496
103,2021-08-12 01:45:00,29.86607976841349,6.824576228629975,24.054572254906365,29.86607976841349,29.86607976841349,-14.234597660502175,-14.234597660502175,-14.234597660502175,-14.234597660502175,-14.234597660502175,-14.234597660502175,0.0,0.0,0.0,15.631482107911314
104,2021-08-12 02:00:00,29.863594323434807,7.186453912262465,24.77247870331937,29.863594323434807,29.863594323434807,-13.581478271226464,-13.581478271226464,-13.581478271226464,-13.581478271226464,-13.581478271226464,-13.581478271226464,0.0,0.0,0.0,16.282116052208345
105,2021-08-12 02:15:00,29.861108878456122,9.00883032731407,25.65796453802965,29.861108878456122,29.861108878456122,-12.960640618266687,-12.960640618266687,-12.960640618266687,-12.960640618266687,-12.960640618266687,-12.960640618266687,0.0,0.0,0.0,16.900468260189434
106,2021-08-12 02:30:00,29.858623433477444,8.348947687223614,25.783713723125192,29.858623433477444,29.858623433477444,-12.433250790843084,-12.433250790843084,-12.433250790843084,-12.433250790843084,-12.433250790843084,-12.433250790843084,0.0,0.0,0.0,17.425372642634358
107,2021-08-12 02:45:00,29.85613798849876,9.139244213400294,26.17903688822586,29.85613798849876,29.85613798849876,-12.055359387421152,-12.055359387421152,-12.055359387421152,-12.055359387421152,-12.055359387421152,-12.055359387421152,0.0,0.0,0.0,17.800778601077607
